num_timesteps,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/clip_fraction,train/loss,train/explained_variance,train/std,train/n_updates,train/clip_range
262144.0,0.0003,-50.04314980506897,-0.08482481315732002,0.00047838838581810706,0.05760269612073898,0.45302734375,-0.6184279918670654,0.9556382298469543,1.286615252494812,1270.0,0.2
264192.0,0.0003,-50.15152440071106,-0.0838863615412265,0.0003854554151985212,0.05360095947980881,0.434912109375,-0.6117411851882935,0.963681161403656,1.2913464307785034,1280.0,0.2
266240.0,0.0003,-50.251604080200195,-0.08388522546738386,0.0004821338730835123,0.05191953852772713,0.42099609375,-0.6258227825164795,0.9696786999702454,1.2951691150665283,1290.0,0.2
268288.0,,,,,,,,,,,
270336.0,0.0003,-50.35746765136719,-0.08030296501237899,0.0004017955478047952,0.052382223308086395,0.42548828125,-0.6230754852294922,0.9785100817680359,1.2989038228988647,1310.0,0.2
272384.0,0.0003,-50.415195846557616,-0.08105135539080947,0.0005592348697973648,0.05454646050930023,0.427783203125,-0.6296208500862122,0.9690501689910889,1.3023277521133423,1320.0,0.2
274432.0,0.0003,-50.49045720100403,-0.09145479951403104,0.00044038838459528053,0.05822069197893143,0.4576171875,-0.6399176120758057,0.9715250134468079,1.3058940172195435,1330.0,0.2
276480.0,0.0003,-50.58222460746765,-0.08478156124474481,0.0004056092886457918,0.05604899302124977,0.452685546875,-0.6276635527610779,0.9390375018119812,1.309936285018921,1340.0,0.2
278528.0,0.0003,-50.64007482528687,-0.08233008998213336,0.000686422201761161,0.055106788873672485,0.441015625,-0.6260721683502197,0.9614759087562561,1.3110753297805786,1350.0,0.2
280576.0,0.0003,-50.68308210372925,-0.08382402000715956,0.0005992637023155111,0.05331459641456604,0.445068359375,-0.6218979358673096,0.9695116281509399,1.3136191368103027,1360.0,0.2
282624.0,0.0003,-50.74235672950745,-0.08347246422199532,0.0005682930448529077,0.0629812479019165,0.453271484375,-0.6316104531288147,0.9343194961547852,1.3164427280426025,1370.0,0.2
284672.0,0.0003,-50.79628238677979,-0.07425093975616619,0.0005800430726594641,0.050629839301109314,0.3982421875,-0.6274746060371399,0.9409844279289246,1.318457007408142,1380.0,0.2
286720.0,0.0003,-50.86067271232605,-0.08426177096844185,0.0005165326045244,0.06521980464458466,0.4498046875,-0.6269949674606323,0.9407837390899658,1.3219821453094482,1390.0,0.2
288768.0,0.0003,-50.92830300331116,-0.07639066789997742,0.0005928151349507971,0.05243096500635147,0.434130859375,-0.6236777901649475,0.953654408454895,1.32437002658844,1400.0,0.2
290816.0,0.0003,-50.95838265419006,-0.07737029081908986,0.0005779525919933804,0.05308980867266655,0.42509765625,-0.6293023228645325,0.9568889141082764,1.3251912593841553,1410.0,0.2
292864.0,0.0003,-50.98181567192078,-0.08191042341059074,0.0006711119742249139,0.04842645674943924,0.4013671875,-0.6366921067237854,0.9684730172157288,1.3261691331863403,1420.0,0.2
294912.0,,,,,,,,,,,
